model	cov	P	t	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	theta	gen	var.prs.geno	var.prs.lanc	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
CGF	neg	0	41	0.908449438033672	0.0913402396054731	0.00332241359696586	-0.00645712622536955	0.996654965010741	0.5	50	0.995650769664478	0.088061107586663	0.441356430963889	0.00883637371461681	-0.00635947580548234	0.908464700438773	0.0913031847099216	0.00327216909632283	0.996680578439535	0.0882158780007621
CGF	neg	0	42	0.908312977632314	0.0916472331298246	0.00322595672099905	-0.00626966183984234	0.996916505643295	0.5	50	1.00106602049613	0.089590450014776	0.449047442061694	0.00859474261070764	-0.00618557560515237	0.908328123081162	0.0916153181569186	0.00318269146030863	0.996940557093237	0.0886124340120748
CGF	neg	0	43	0.908178632481051	0.0919067460855895	0.00313786940362255	-0.00609846373022897	0.997124784240034	0.5	50	0.996538088037416	0.0892990709182414	0.45663256873697	0.00835971892204082	-0.00601643071494481	0.908193426024394	0.0918802463906394	0.00309566059495633	0.997152902295045	0.0889594762706509
CGF	neg	0	44	0.908044747263276	0.092123199806421	0.00305761058542382	-0.00594248034505337	0.997283077310067	0.5	50	1.00514926528746	0.0892046241557505	0.464113268731853	0.00813112196849952	-0.0058519111006546	0.908060583381811	0.0920997926201715	0.00301100959319369	0.997319474494522	0.0892588911127106
CGF	neg	0	45	0.907913757761881	0.0922942294480108	0.00297564035603058	-0.0057831708242887	0.997400456741634	0.5	50	0.997134351487868	0.0887390828140407	0.471490979719309	0.00790877601067399	-0.00569189028386872	0.907929569623143	0.0922757228694197	0.00292867337752577	0.99744207558622	0.0895125059630767
CGF	neg	0	46	0.907782834764383	0.0924249058119031	0.00289489782540794	-0.00562624734177519	0.997476391059919	0.5	50	0.992185118727013	0.0897162832336605	0.478767119579439	0.00769251011475776	-0.00553624524473291	0.907800359569605	0.0924097476417452	0.00284858865000513	0.997522450616623	0.0897220910470174
CGF	neg	0	47	0.907657132011976	0.0925124912259703	0.00281530278279562	-0.00547155400752842	0.997513372013214	0.5	50	0.995434734027568	0.0897422731746743	0.485943086671966	0.00748215802113823	-0.00538485632737724	0.907672928389059	0.0925035235376953	0.00277069384357	0.997562289442947	0.089889361053888
CGF	neg	0	48	0.907532461890161	0.0925627031878008	0.00273465042436252	-0.00531480577508323	0.997515009727242	0.5	50	0.99083045710448	0.0901417980435829	0.493020260104985	0.00727755801658064	-0.00523760714792784	0.90754725159123	0.0925586548271259	0.00269492907471312	0.997563228345142	0.0900159767539112
CGF	neg	0	49	0.907408123755087	0.0925764243399534	0.00265873742252913	-0.00516726850415689	0.997476017013412	0.5	50	0.99937455513027	0.089684083459774	0.499999999999999	0.00707855280990712	-0.00509438450503397	0.907423305023017	0.0925766949769827	0.00262123609744494	0.997526851592411	0.0901035465693937
CGF	neg	0	50	0.907285746108703	0.0925544747440939	0.00258952617260817	-0.00503275611913554	0.997396990906269	0.5	50	0.987594725596574	0.0903600919341318	0.50688364775332	0.0068849894110753	-0.00495507829284178	0.907301064863835	0.0925591481359723	0.00254955825851549	0.997454692965482	0.090153628101646
CGF	neg	0.3	0	0.916057268805621	0.00503971233956378	0.00503976273719115	-0.00979480223945508	0.91634194164292	0.5	50	0.912665924108529	0.00028474882483023	0.0137672955066408	0.0135777570810736	-0.00977181595510967	0.916057849573641	0.00502793550306448	0.00502793550306448	0.91634190462466	0.000284055051019283
CGF	neg	0.3	1	0.915815617087206	0.00987119783952133	0.00813543050431659	-0.0158112468935438	0.9180109985375	0.5	50	0.915538836135441	0.00211560630129203	0.0273450525877145	0.0219105108562322	-0.0157688400441322	0.915816735088063	0.00984916077153101	0.0081136107213091	0.918010666536771	0.00219393144870792
CGF	neg	0.3	2	0.915577287455946	0.0145019327296071	0.00998661670632624	-0.0194090358575533	0.920656801034326	0.5	50	0.920010674501608	0.00515320815645144	0.0407358806747355	0.0268911014580047	-0.0193533359529677	0.915578940096862	0.0144702812946142	0.0099579571890912	0.9206538426276	0.00507490253073771
CGF	neg	0.3	3	0.915341859490013	0.0189453142996211	0.011063802875135	-0.0215025521694816	0.923848424495287	0.5	50	0.921531372729525	0.00862249905860785	0.053942353274404	0.0297326588057151	-0.0213983847236826	0.915344418899575	0.0188977088140253	0.0110102051404455	0.923853948130363	0.00850952923078825
CGF	neg	0.3	4	0.915109257540115	0.0232075212256961	0.0116047194220301	-0.0225538259855659	0.927367672202275	0.5	50	0.923240534307308	0.0122972096888746	0.0669670084631925	0.0312125913232608	-0.0224634817129046	0.915113126424912	0.0231376668026358	0.0115582341854989	0.927345545700142	0.0122324192752301
CGF	neg	0.3	5	0.914880993615398	0.0272667050226646	0.0118086272711734	-0.022950121835506	0.93100620407373	0.5	50	0.933383411878652	0.0160321026299995	0.0798123493751247	0.0318289950059672	-0.0229071030934825	0.914885018222096	0.027196195790839	0.0117864926483653	0.930960603567818	0.0160755853457218
CGF	neg	0.3	6	0.914654780390264	0.031168695430434	0.0118576732207496	-0.0230454428658393	0.934635706175608	0.5	50	0.937682717304015	0.0200627527328636	0.0924808446828389	0.0319009194477226	-0.0229588666066542	0.914660050452317	0.031079158544811	0.0118131267567884	0.934593469147262	0.0199334186949453
CGF	neg	0.3	7	0.914431258575149	0.0349062162019866	0.0117717178382713	-0.0228783881815824	0.938230804433824	0.5	50	0.935475915913941	0.0237774750786314	0.104974929072027	0.0316326433074024	-0.0227657901616491	0.914438179880304	0.0347922451007514	0.0117137822831403	0.938178417102546	0.0237402372222426
CGF	neg	0.3	8	0.914211822265746	0.038461281841991	0.0115833598077609	-0.0225123134762301	0.941744150439268	0.5	50	0.947614232008617	0.0275112229439626	0.117297003709345	0.0311548779864439	-0.0224219458316715	0.914219363866019	0.0383409776590784	0.0115368625455845	0.94167525823901	0.0274558943729914
CGF	neg	0.3	9	0.913994926422939	0.0418640575245026	0.0113744593216066	-0.022106314413118	0.945127128855931	0.5	50	0.946511982672329	0.0312670010893219	0.129449436703876	0.0305511811123824	-0.0219874694516053	0.914003560356464	0.0417307153424377	0.0113133095001103	0.945060115747407	0.0310565553909427
CGF	neg	0.3	10	0.913781116130065	0.0451102868692985	0.0111173461463277	-0.0216066137652222	0.948402135380469	0.5	50	0.949117688647671	0.0345553646343532	0.141434563562246	0.0298748887549739	-0.0215007466144693	0.913790727877597	0.0449666588212851	0.011062873854962	0.948319513939375	0.0345287860617778
CGF	neg	0.3	11	0.9135705618644	0.0482021568854517	0.0108507375958572	-0.0210884588116298	0.951534997534079	0.5	50	0.95217441406304	0.0379614148061213	0.153254687637473	0.0291599696688581	-0.0209862243932656	0.913580825526361	0.0480538548106927	0.0107981344702878	0.951446590414076	0.0378657648877149
CGF	neg	0.3	12	0.913362221761166	0.0511590309616059	0.0105720667954087	-0.0205468608192954	0.954546458698886	0.5	50	0.954565887430589	0.0411983173893798	0.16491208057163	0.0284279832484953	-0.0204594189320458	0.91337381296282	0.0509972004419329	0.0105270749360269	0.954438669408734	0.0410648564459139
CGF	neg	0.3	13	0.913158414488919	0.0539529348860804	0.0103014359044296	-0.0200208884282806	0.957391896851148	0.5	50	0.959742831520976	0.0440957424631	0.176408982732427	0.0276925397676319	-0.0199301254487797	0.913169650402417	0.0538014475122961	0.0102547352288241	0.957295707694758	0.0441260572923405
CGF	neg	0.3	14	0.91295646337682	0.0566251692041777	0.0100480508976233	-0.0195284334930918	0.960101249985529	0.5	50	0.959723766373877	0.04775672371753	0.187747603643764	0.0269621594596679	-0.0194044758953193	0.912968298608315	0.0564712066165019	0.00998427044887376	0.960019299778371	0.0470510011700564
CGF	neg	0.3	15	0.912756593419361	0.0591755568948777	0.00978352260731713	-0.0190143215347708	0.962701351386784	0.5	50	0.961319863005465	0.0499225180913076	0.198930122410378	0.0262421051773928	-0.018886257909678	0.912769718883859	0.0590109511629706	0.00971762946624557	0.962612041603398	0.0498423227195382
CGF	neg	0.3	16	0.912559513073934	0.0615984833736991	0.00952882481054341	-0.0185193151861954	0.965167506071981	0.5	50	0.964214265213274	0.0526258581341686	0.209958688136622	0.0255355570687886	-0.0183777602219166	0.912573873065155	0.0614250212781366	0.00945598991129828	0.965077124032673	0.0525032509675182
CGF	neg	0.3	17	0.912365523605855	0.0638943254888399	0.00927876631622521	-0.0180333253434458	0.967505290067475	0.5	50	0.963879153721146	0.0553661432491835	0.2208354203395	0.024844365455587	-0.0178803144955281	0.912380723513709	0.06371762760189	0.00920003697071425	0.967418073590785	0.0550373500770761
CGF	neg	0.3	18	0.912174416358039	0.0660696361086086	0.00899526178830257	-0.0174823329793608	0.969756981275589	0.5	50	0.962322694500223	0.057725786955321	0.231562409355993	0.0241695333222443	-0.0173946425713478	0.912190233109215	0.0658928549771573	0.00895014205643775	0.969638587571462	0.0574483544622472
CGF	neg	0.3	19	0.911985664182779	0.0681339447750526	0.00874561583822654	-0.0169971449182581	0.9718680798778	0.5	50	0.968348044007455	0.0601813686625975	0.242141716744801	0.023511525475291	-0.0169210789673554	0.912002365242412	0.0679546660365407	0.0087064772894783	0.971742429601076	0.0597400643586635
CGF	neg	0.3	20	0.911799547124519	0.070087505301736	0.00852076397055703	-0.0165601442712351	0.973847672125577	0.5	50	0.973913401349112	0.062337151334354	0.25257537568253	0.0228704665933588	-0.0164597134138826	0.911817083808046	0.069906904688861	0.0084690888391786	0.973733363922203	0.061916280114157
CGF	neg	0.3	21	0.911617314195688	0.0719214723911206	0.00828734285235665	-0.0161064892460862	0.97571964019308	0.5	50	0.972875536984409	0.0638960847829251	0.262865391354449	0.0222462680541819	-0.0160104821301098	0.911634353197941	0.0717532995083703	0.00823794388811277	0.975615114464314	0.0639807612663732
CGF	neg	0.3	22	0.911436932454753	0.0736600009181475	0.00806177525986674	-0.0156680975845573	0.97749061104821	0.5	50	0.981248024474454	0.0655697312292813	0.273013741339844	0.0216387091076304	-0.0155732262437266	0.911454138294142	0.0734974670293184	0.00801296069101104	0.977391339770745	0.0659372014766029
CGF	neg	0.3	23	0.911259632001817	0.0752943623572529	0.00783190624731352	-0.0152213460931979	0.979164554513186	0.5	50	0.975853674464179	0.0684289683697923	0.283022375992086	0.0210474887857537	-0.0151477291502226	0.911276404462176	0.0751429149484952	0.00779402779740072	0.97906561805785	0.0677892135956734
CGF	neg	0.3	24	0.911084398941033	0.0768371248313654	0.00761785241201871	-0.0148053314721449	0.980734044712272	0.5	50	0.985986961545721	0.0694620954020145	0.292893218813452	0.0204722590571934	-0.0147337403738853	0.911101117544399	0.0766930452382868	0.00758101632891028	0.980641438737711	0.0695403211933117
CGF	neg	0.3	25	0.910911244371179	0.0782907498973496	0.00742116141937382	-0.0144230616162602	0.982200094071642	0.5	50	0.982269129191592	0.0719365203679847	0.302628166824797	0.0199126459616288	-0.0143309907781108	0.910928243853418	0.0781511571727193	0.00737378780549741	0.982122198053524	0.071193954200106
CGF	neg	0.3	26	0.910739878392095	0.079660031471728	0.0072275913762474	-0.0140468573402306	0.98358064389984	0.5	50	0.987239147201125	0.0731294075893432	0.312229090930128	0.0193682630420656	-0.0139392022325275	0.910757750165625	0.0795204502688993	0.00717219911951708	0.983511197321514	0.0727534471558889
CGF	neg	0.3	27	0.910571606575598	0.0809374777261872	0.00702886531562828	-0.0136606323203054	0.984877317297108	0.5	50	0.991257281568176	0.0740895372543728	0.321697836276163	0.018838719842821	-0.0135580937289359	0.910589603714814	0.0808040271461849	0.00697610568258268	0.984811642814646	0.0742220390998317
CGF	neg	0.3	28	0.91040590150761	0.0821304518182642	0.00685175649262066	-0.0133164205018758	0.986071689316619	0.5	50	0.990133351320225	0.075913296756632	0.331036222606943	0.01832362724745	-0.0131873852229764	0.910423772185878	0.0820048963053658	0.00678536340223641	0.986026646670504	0.0756028744846258
CGF	neg	0.3	29	0.910242417971644	0.0832442362014106	0.00665757211601543	-0.0129390222658826	0.987205204023187	0.5	50	0.985841552954283	0.0773961152873543	0.340246044613552	0.0178226007939129	-0.0128268000200322	0.910260223708609	0.0831259748300641	0.0065998299095784	0.987159228428219	0.0768990047196103
CGF	neg	0.3	30	0.910079912726638	0.0842891483883655	0.00647646359972186	-0.0125870370250128	0.988258487689713	0.5	50	0.98904607464415	0.0785375825759825	0.349329072279033	0.0173352626959693	-0.0124760662300121	0.910098926851553	0.0841700910125057	0.00641936530780247	0.988212316941849	0.0781133900902961
CGF	neg	0.3	31	0.909919600600775	0.0852591880504131	0.00629532791108144	-0.012234998974561	0.989239117587708	0.5	50	0.990372008204175	0.0792387803324527	0.358287051218547	0.0168612430380347	-0.0121349176272803	0.909939850615994	0.0851399869057563	0.00624383261465965	0.989188752509129	0.0792489018931357
CGF	neg	0.3	32	0.909762402082562	0.0861517766185577	0.00611651599976337	-0.0118874771961061	0.990143217504777	0.5	50	0.992424698040974	0.0797796642835679	0.367121703014859	0.0164001804429453	-0.011803094131242	0.909782964429978	0.0860383208044554	0.00607309800973608	0.990091289112927	0.0803083246829495
CGF	neg	0.3	33	0.909607192909872	0.0869761304366717	0.00595240487030047	-0.0115685264553261	0.990967201761518	0.5	50	0.989306735668802	0.0818129464259142	0.375834725549193	0.0159517224045149	-0.011480342045683	0.909628238142445	0.0868676696560297	0.0059070309576011	0.990922596710392	0.0812943585679479
CGF	neg	0.3	34	0.90945410067429	0.0877338164379004	0.00578901956367991	-0.0112509863546044	0.991725950321266	0.5	50	0.99507856808578	0.0822394181499465	0.384427793327541	0.0155155254078194	-0.0111664141453362	0.909475642017435	0.0876305314043044	0.00574550425234928	0.991685263528752	0.0822096215113175
CGF	neg	0.3	35	0.909303702512435	0.0884245696585077	0.00562270497844217	-0.0109277531873128	0.992423223962072	0.5	50	0.995632851183763	0.083121779517444	0.392902557802476	0.0150912549159423	-0.0108610696663437	0.909325146728371	0.0883293272673926	0.00558839401269229	0.992381798342112	0.0830566516137412
CGF	neg	0.3	36	0.909155623551875	0.0890527702042872	0.00546481876909937	-0.0106209006076392	0.993052311917622	0.5	50	0.986489579632243	0.0841714370706019	0.401260647690535	0.0146785852735873	-0.0105640742368869	0.909176723352425	0.0889664039516729	0.00543557964626607	0.993014632713478	0.0838379093610521
CGF	neg	0.3	37	0.909009138109908	0.0896235410995582	0.00532142429154505	-0.0103422127758669	0.993611890725145	0.5	50	0.997267172644149	0.0848433755178694	0.409503669285234	0.0142771995598015	-0.0102751997711924	0.909030343364955	0.0895440358036333	0.00528694379509304	0.993586123192489	0.0845557798275339
